name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Ethnic Events,09980828067,,Beside Nallakunta Police Station Vidya Nagar,Adikmet Road Vidya Nagar,Hyderabad,4.3,3 Ratings,"Event Organisers, Birthday Party Organisers",17.4077799,78.5122169,500044,040PXX40.XX40.100522160101.T9C1,https://www.justdial.com/Hyderabad/Ethnic-Events-Beside-Nallakunta-Police-Station-Vidya-Nagar/040PXX40-XX40-100522160101-T9C1_BZDET,4.3,https://content.jdmagicbox.com/v2/comp/hyderabad/c1/040pxx40.xx40.100522160101.t9c1/catalogue/ethnic-events-hyderabad-10d1yqqahy.jpg,1,5
Sangeetha Lahari Events,08460245052,,Near Kompally Flyover Aparna Palm Grove Kompally Kompally,Aparna Palm Grove Kompally Kompally,hyderabad,4.8,178 Ratings,"Flower Decorators, Birthday Party Decorators",17.528605555556,78.48745,500100,040PXX40.XX40.251112120506.R1Y5,https://www.justdial.com/Rangareddy/Sangeetha-Lahari-Events-Near-Kompally-Flyover-Aparna-Palm-Grove-Kompally-Kompally/040PXX40-XX40-251112120506-R1Y5_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/hyderabad/y5/040pxx40.xx40.251112120506.r1y5/catalogue/sangeetha-lahari-events-kompally-rangareddy-flower-decorators-ykxixstioa.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/y5/040pxx40.xx40.251112120506.r1y5/catalogue/sangeetha-lahari-events-kompally-rangareddy-flower-decorators-oqa285uwfk.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/y5/040pxx40.xx40.251112120506.r1y5/catalogue/sangeetha-lahari-events-kompally-rangareddy-flower-decorators-v1qigip4s1.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/y5/040pxx40.xx40.251112120506.r1y5/catalogue/sangeetha-lahari-events-kompally-rangareddy-flower-decorators-u0ynj3uj4e.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/y5/040pxx40.xx40.251112120506.r1y5/catalogue/sangeetha-lahari-events-kompally-rangareddy-photographers-3pddh8ty6k.jpg,1,5
Ace Magic Shop,08490946323,,Beside Ym Conversation Hall Saidabad,Housing Board Colony Saidabad,hyderabad,5,19 Ratings,"Event Organisers, Event Organisers For Birthday Party",17.360898565169,78.513461167417,500059,040PXX40.XX40.250429223534.X5Y8,https://www.justdial.com/Hyderabad/Ace-Magic-Shop-Beside-Ym-Conversation-Hall-Saidabad/040PXX40-XX40-250429223534-X5Y8_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/y8/040pxx40.xx40.250429223534.x5y8/catalogue/uqqzwlglruzmu7b-u8u2cmadeq.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/y8/040pxx40.xx40.250429223534.x5y8/catalogue/x057e2ydveyay21-xy8z43yrro.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/y8/040pxx40.xx40.250429223534.x5y8/catalogue/ace-magic-shop-saidabad-hyderabad-event-organisers-ds5yzxuq2e.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/y8/040pxx40.xx40.250429223534.x5y8/catalogue/4vd1ygv7jksgdmi-779yt7a7go.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/y8/040pxx40.xx40.250429223534.x5y8/catalogue/gkfj4qrco1soy9l-jp7v979usu.jpg,1,5
Team Srishti Events,08792485136,,Besides Charme Kompally,Aparna Kanopy Marigold Kompally,hyderabad,4.4,871 Ratings,"Photographers, Flower Decorators",17.5656464,78.4697427,500100,040PXX40.XX40.191130165257.H9Q1,https://www.justdial.com/Rangareddy/Team-Srishti-Events-Besides-Charme-Kompally/040PXX40-XX40-191130165257-H9Q1_BZDET,4.4,https://content.jdmagicbox.com/v2/comp/hyderabad/q1/040pxx40.xx40.191130165257.h9q1/catalogue/team-srishti-events-kompally-rangareddy-event-organisers-w723tvsyc2.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/q1/040pxx40.xx40.191130165257.h9q1/catalogue/team-srishti-events-kompally-rangareddy-event-organisers-aimvk2n4ez.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/q1/040pxx40.xx40.191130165257.h9q1/catalogue/team-srishti-events-kompally-rangareddy-event-organisers-71ispq7g2x.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/q1/040pxx40.xx40.191130165257.h9q1/catalogue/team-srishti-events-kompally-rangareddy-event-organisers-18mgj4q1xz.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/q1/040pxx40.xx40.191130165257.h9q1/catalogue/team-srishti-events-kompally-rangareddy-event-organisers-smqie1onm2.jpg,1,5
Glorious Events,08904950326,,Near TV 9 Office Hitech City,Hitech City,Hyderabad,4.3,12 Ratings,"Flower Decorators, Event Organisers",17.445824,78.377395,500081,040PZ005953,https://www.justdial.com/Hyderabad/Glorious-Events-Near-Tv-9-Office-Hitech-City/040PZ005953_BZDET,4.3,https://content.jdmagicbox.com/v2/comp/hyderabad/53/040pz005953/catalogue/glorious-events-banjara-hills-hyderabad-event-organisers-for-wedding-1n414l7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/53/040pz005953/catalogue/glorious-events-banjara-hills-hyderabad-event-organisers-for-wedding-3lao2ai.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/53/040pz005953/catalogue/glorious-events-banjara-hills-hyderabad-event-organisers-for-wedding-n8ws3c.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/53/040pz005953/catalogue/glorious-events-banjara-hills-hyderabad-event-organisers-for-wedding-3gubm34.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/53/040pz005953/catalogue/glorious-events-banjara-hills-hyderabad-event-organisers-for-wedding-16d2h5i.jpg,1,5
Siri Events,09980778189,,Tuljiram Bagh Temple Manikonda,Subbula Nayudu Nivas Manikonda,hyderabad,4.9,200 Ratings,"Caterers, Photographers",17.4069838,78.37569,500089,040PXX40.XX40.230306110652.L5Z8,https://www.justdial.com/Hyderabad/Siri-Events-Tuljiram-Bagh-Temple-Manikonda/040PXX40-XX40-230306110652-L5Z8_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/z8/040pxx40.xx40.230306110652.l5z8/catalogue/siri-events-manikonda-hyderabad-event-organisers-xmk8x7orby.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/z8/040pxx40.xx40.230306110652.l5z8/catalogue/siri-events-manikonda-hyderabad-event-organisers-weasr1jktq.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/z8/040pxx40.xx40.230306110652.l5z8/catalogue/siri-events-manikonda-hyderabad-event-organisers-e64qpppeea.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/z8/040pxx40.xx40.230306110652.l5z8/catalogue/siri-events-manikonda-hyderabad-event-organisers-fqrzjk3c1a.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/z8/040pxx40.xx40.230306110652.l5z8/catalogue/siri-events-manikonda-hyderabad-event-organisers-4vk6tamdow.jpg,1,5
Infocus Weddings,09980840969,, Dilsukh Nagar,Shiva Ganga Theatre Pragathinagar Dilsukh Nagar,hyderabad,4.6,24 Ratings,"Photographers, Photo Studios",17.369007,78.525032,500060,040PXX40.XX40.220122133110.S2B3,https://www.justdial.com/Hyderabad/Infocus-Weddings-Dilsukh-Nagar/040PXX40-XX40-220122133110-S2B3_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/hyderabad/b3/040pxx40.xx40.220122133110.s2b3/catalogue/infocus-weddings-dilsukhnagar-hyderabad-fashion-photographers-r5hadjf15k.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/b3/040pxx40.xx40.220122133110.s2b3/catalogue/infocus-weddings-dilsukhnagar-hyderabad-fashion-photographers-qd2oa0djef.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/b3/040pxx40.xx40.220122133110.s2b3/catalogue/infocus-weddings-dilsukhnagar-hyderabad-fashion-photographers-m1wn79zjsh.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/b3/040pxx40.xx40.220122133110.s2b3/catalogue/infocus-weddings-dilsukhnagar-hyderabad-fashion-photographers-t0f1cnautj.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/b3/040pxx40.xx40.220122133110.s2b3/catalogue/infocus-weddings-dilsukhnagar-hyderabad-fashion-photographers-952kx5shu3.jpg,1,5
Globe Events,08197573280,,Beside Rajeev Gandhi Park Vanasthalipuram,Ngos Colony Vanasthalipuram,Hyderabad,4.5,12 Ratings,"Event Organisers, Anchoring Services",17.342188888889,78.563269444444,500070,040PXX40.XX40.150605203008.A3N5,https://www.justdial.com/Hyderabad/Globe-Events-Beside-Rajeev-Gandhi-Park-Vanasthalipuram/040PXX40-XX40-150605203008-A3N5_BZDET,4.5,https://content.jdmagicbox.com/v2/comp/hyderabad/n5/040pxx40.xx40.150605203008.a3n5/catalogue/globe-events-vanasthalipuram-hyderabad-event-organisers-zjsiv.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n5/040pxx40.xx40.150605203008.a3n5/catalogue/globe-events-vanasthalipuram-hyderabad-event-organisers-bcbiqe8djq.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n5/040pxx40.xx40.150605203008.a3n5/catalogue/globe-events-vanasthalipuram-hyderabad-event-organisers-n9ciu86d3p.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n5/040pxx40.xx40.150605203008.a3n5/catalogue/globe-events-vanasthalipuram-hyderabad-event-organisers-5tr73x93wo.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/n5/040pxx40.xx40.150605203008.a3n5/catalogue/globe-events-vanasthalipuram-hyderabad-event-organisers-n9ciu86d3p-250.jpg,1,5
Elegant Events,09054887314,,RATNADEEP SUPERMARKET Gachibowli,Gachibowli Gachibowli,hyderabad,4.7,22 Ratings,"Flower Decorators, Event Organisers",17.430113,78.3742162,500032,040PXX40.XX40.220808101310.S3J9,https://www.justdial.com/Hyderabad/Elegant-Events-Ratnadeep-Supermarket-Gachibowli/040PXX40-XX40-220808101310-S3J9_BZDET,4.7,https://content.jdmagicbox.com/v2/comp/hyderabad/j9/040pxx40.xx40.220808101310.s3j9/catalogue/elegant-events-gachibowli-hyderabad-event-organisers-iwuzb3hx5h.jpg;https://content.jdmagicbox.com/v2/comp/service_catalogue/corporate-events-040pxx40.xx40.220808101310.s3j9-wsbh99u.jpg;https://content.jdmagicbox.com/v2/comp/service_catalogue/sound-040pxx40.xx40.220808101310.s3j9-2x0nqf6.jpg;https://content.jdmagicbox.com/comp/service_catalogue/sangeeth-040pxx40.xx40.220808101310.s3j9-eyc1ig7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/j9/040pxx40.xx40.220808101310.s3j9/catalogue/elegant-event-organisers-and-wedding-planners-bhel-hyderabad-event-organisers-au95egq083.jpg,1,5
Ganesh Projector & AV Rentals,08460525207,,Bharat Petroleum Corporation Ltd Meerpet,Dhathu Nagar Meerpet,hyderabad,4.9,97 Ratings,"Projectors On Rent, Sound Systems On Hire",17.3312258,78.5197139,500097,040PXX40.XX40.220705121010.B5T3,https://www.justdial.com/Hyderabad/Ganesh-Projector-AV-Rentals-Bharat-Petroleum-Corporation-Ltd-Meerpet/040PXX40-XX40-220705121010-B5T3_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/hyderabad/t3/040pxx40.xx40.220705121010.b5t3/catalogue/ganesh-projector-and-av-rentals-meerpet-hyderabad-sound-systems-on-hire-6ff213ln31.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t3/040pxx40.xx40.220705121010.b5t3/catalogue/ganesh-projector-and-av-rentals-meerpet-hyderabad-sound-systems-on-hire-7w3dlag3vh.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t3/040pxx40.xx40.220705121010.b5t3/catalogue/ganesh-projector-and-av-rentals-meerpet-hyderabad-dj-system-on-rent-9jj9np3uic.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t3/040pxx40.xx40.220705121010.b5t3/catalogue/ganesh-projector-and-av-rentals-meerpet-hyderabad-sound-systems-on-hire-3mu012nml7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/t3/040pxx40.xx40.220705121010.b5t3/catalogue/ganesh-projector-and-av-rentals-meerpet-hyderabad-sound-systems-on-hire-reoel4l9rc.jpg,1,5
Karthik Events,08460267966,,Opp StJohson High School Ramachandra Puram,Srinivas Nagar Colony Ramachandra Puram,hyderabad,5,1 Rating,"Flower Decorators, Birthday Party Decorators",17.503711111111,78.305108333333,502032,040PXX40.XX40.260414164909.Z2D2,https://www.justdial.com/Hyderabad/Karthik-Events-Opp-Stjohson-High-School-Ramachandra-Puram/040PXX40-XX40-260414164909-Z2D2_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/d2/040pxx40.xx40.260414164909.z2d2/catalogue/karthik-events-hyderabad-event-organisers-6ay1wt16h2.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d2/040pxx40.xx40.260414164909.z2d2/catalogue/karthik-events-ramachandra-puram-hyderabad-event-organisers-9c7tnxwmlj.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d2/040pxx40.xx40.260414164909.z2d2/catalogue/karthik-events-ramachandra-puram-hyderabad-event-organisers-vjt5gkav5j.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d2/040pxx40.xx40.260414164909.z2d2/catalogue/karthik-events-ramachandra-puram-hyderabad-event-organisers-9r2mu5oamz.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/d2/040pxx40.xx40.260414164909.z2d2/catalogue/karthik-events-ramachandra-puram-hyderabad-event-organisers-a4gs121b92.jpg,1,5
Kaara Productions,08460259201,,Beside Niloufer Cafe Banjara Hills,Road No 12 Banjara Hills,hyderabad,3.5,6 Ratings,"Event Organisers, Event Organisers For Wedding",17.411453,78.436303,500034,040PXX40.XX40.250731132300.A2G8,https://www.justdial.com/Hyderabad/Kaara-Productions-Beside-Niloufer-Cafe-Banjara-Hills/040PXX40-XX40-250731132300-A2G8_BZDET,3.5,https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding5-event-organisers-for-wedding-5-xfluy-event-organisers-for-wedding-3-1b57a.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding4-event-organisers-for-wedding-4-hjxk3-event-organisers-for-wedding-2-kfera.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding7-event-organisers-for-wedding-7-jhru1-event-organisers-for-wedding-5-4w6ry.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding3-event-organisers-for-wedding-3-3rxun-event-organisers-for-wedding-1-8939d.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding6-event-organisers-for-wedding-6-0ia76-event-organisers-for-wedding-4-jz1ig.jpg,1,5
Joshna Events,09725989487,,Near Main Road Ramanthapur,Ramanthapur,hyderabad,4.6,59 Ratings,"Flower Decorators, Event Organisers",17.3909944,78.5393988,500013,040PXX40.XX40.211027121751.E9S6,https://www.justdial.com/Hyderabad/Joshna-Events-Near-Main-Road-Ramanthapur/040PXX40-XX40-211027121751-E9S6_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/hyderabad/s6/040pxx40.xx40.211027121751.e9s6/catalogue/joshna-events-ramanthapur-hyderabad-event-organisers-for-function-au5rn8kfd4.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/s6/040pxx40.xx40.211027121751.e9s6/catalogue/joshna-events-ramanthapur-hyderabad-event-organisers-for-function-76jcxihbwb.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/s6/040pxx40.xx40.211027121751.e9s6/catalogue/joshna-events-ramanthapur-hyderabad-event-organisers-for-function-7i7l8w7s3n.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/s6/040pxx40.xx40.211027121751.e9s6/catalogue/joshna-events-ramanthapur-hyderabad-event-organisers-for-function-b9usucxd93.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/s6/040pxx40.xx40.211027121751.e9s6/catalogue/joshna-events-ramanthapur-hyderabad-event-organisers-for-function-6nw3tltmut.jpg,1,5
Rangeela Events,07041714815,,Beside Flyover Hafeezpet,New Hafeezpet Hafeezpet,Hyderabad,5,25 Ratings,"Flower Decorators, Disc Jockey",17.4772431,78.3627912,500049,040PXX40.XX40.130503173218.W1K5,https://www.justdial.com/Hyderabad/Rangeela-Events-Beside-Flyover-Hafeezpet/040PXX40-XX40-130503173218-W1K5_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/k5/040pxx40.xx40.130503173218.w1k5/catalogue/rangeela-events-moosapet-hyderabad-event-organisers-a0iqc5azc5.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/k5/040pxx40.xx40.130503173218.w1k5/catalogue/rangeela-events-moosapet-hyderabad-event-organisers-4ikjajd.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/l5/040pxx40.xx40.141226130213.z9l5/catalogue/rangela-events-hyderabad-9oh7janvkn.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/l5/040pxx40.xx40.141226130213.z9l5/catalogue/rangela-events-hyderabad-j6pajcfrf2.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/l5/040pxx40.xx40.141226130213.z9l5/catalogue/rangela-events-hyderabad-hvhtcpc1ws.jpg,1,5
Spotlight Media,08460381443,,Beside Yamaha Showroom Metro Pillar No 1115 Secunderabad,Krishnadevaraya Road Secunderabad,hyderabad,4.7,7 Ratings,"Event Organisers, Events & Shows Products On Rent",17.461491,78.488106,500003,040PXX40.XX40.250819113308.T6C9,https://www.justdial.com/Secunderabad/Spotlight-Media-Beside-Yamaha-Showroom-Metro-Pillar-No-1115-Secunderabad/040PXX40-XX40-250819113308-T6C9_BZDET,4.7,https://content.jdmagicbox.com/v2/comp/hyderabad/c9/040pxx40.xx40.250819113308.t6c9/catalogue/spotlight-media-secunderabad-secunderabad-led-screens-on-rent-6l7ebq53de.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c9/040pxx40.xx40.250819113308.t6c9/catalogue/spotlight-media-secunderabad-secunderabad-led-screens-on-rent-uwhiducm91.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c9/040pxx40.xx40.250819113308.t6c9/catalogue/spotlight-media-hyderabad-led-screens-on-rent-g9mp9o9d2r.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c9/040pxx40.xx40.250819113308.t6c9/catalogue/spotlight-media-hyderabad-led-screens-on-rent-kcx7gogy04.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/c9/040pxx40.xx40.250819113308.t6c9/catalogue/spotlight-media-hyderabad-led-screens-on-rent-5jqi65udv6.jpg,1,5
Country Side Resorts,08197659609,,Behind Himayatsagar Lake Near By Aziz Nagar Village Aziz Nagar,Nagireddy Guda Village Aziz Nagar,Hyderabad,4.2,"1,990 Ratings",,17.3236785,78.3388311,500075,040PXX40.XX40.160902132758.V1W7,https://www.justdial.com/Hyderabad/Country-Side-Resorts-Behind-Himayatsagar-Lake-Near-By-Aziz-Nagar-Village-Aziz-Nagar/040PXX40-XX40-160902132758-V1W7_BZDET,4.2,https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160902132758.v1w7/catalogue/country-side-resorts-aziz-nagar-hyderabad-resorts-4cnfb0has2.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160902132758.v1w7/catalogue/country-side-resorts-aziz-nagar-hyderabad-resorts-wcdrts9ek7.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160902132758.v1w7/catalogue/country-side-resorts-aziz-nagar-hyderabad-resorts-s4452at8w9.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160902132758.v1w7/catalogue/country-side-resorts-aziz-nagar-hyderabad-resorts-fh1wpxkn34.jpg;https://content.jdmagicbox.com/v2/comp/hyderabad/w7/040pxx40.xx40.160902132758.v1w7/catalogue/country-side-resorts-aziz-nagar-hyderabad-resorts-j2dxfkh8ap.jpg,1,5
Netra Events & Party Organisers,09980869487,,Near By Hanuman Stores Malkajgiri,Street No 10 Malkajgiri,hyderabad,3.5,2 Ratings,"Flower Decorators, Birthday Party Decorators",17.4512177,78.53485,500047,040PXX40.XX40.260414184304.H7C1,https://www.justdial.com/Hyderabad/Netra-Events-Party-Organisers-Near-By-Hanuman-Stores-Malkajgiri/040PXX40-XX40-260414184304-H7C1_BZDET,3.5,https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding3-event-organisers-for-wedding-3-3rxun-event-organisers-for-wedding-1-8939d.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding4-event-organisers-for-wedding-4-hjxk3-event-organisers-for-wedding-2-kfera.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding7-event-organisers-for-wedding-7-jhru1-event-organisers-for-wedding-5-4w6ry.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding6-event-organisers-for-wedding-6-0ia76-event-organisers-for-wedding-4-jz1ig.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-haldi-ceremony/360-f-630680837-9y4hx0wp9lhur2onap2n0krhw6hvsg3c-event-organisers-for-haldi-ceremony-1-xcl0w.jpg,1,5
Sree Events,08460253788,,New Nagole Nagole,Road No 10 Nagole,hyderabad,5,1 Rating,"Flower Decorators, Disc Jockey",17.377463,78.568924,500068,040PXX40.XX40.260218115406.W2C9,https://www.justdial.com/Hyderabad/Sree-Events-New-Nagole-Nagole/040PXX40-XX40-260218115406-W2C9_BZDET,5,https://content.jdmagicbox.com/v2/comp/hyderabad/c9/040pxx40.xx40.260218115406.w2c9/catalogue/sree-events-nagole-hyderabad-event-organisers-mc3e727700.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding3-event-organisers-for-wedding-3-3rxun-event-organisers-for-wedding-1-8939d.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding4-event-organisers-for-wedding-4-hjxk3-event-organisers-for-wedding-2-kfera.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding5-event-organisers-for-wedding-5-xfluy-event-organisers-for-wedding-3-1b57a.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding6-event-organisers-for-wedding-6-0ia76-event-organisers-for-wedding-4-jz1ig.jpg,1,5
